id,name,text,Fecha muerte,Fecha beatificación / canonización,source,,
419,Virgen de la Cueva,"Advocación mariana originada en Castellón, España. Según la leyenda, unos pastores dejaron la imagen de la virgen en la cueva mientras se refugiaban, un siglo más tarde, la virgen se apareció a otro pastor que pasaba la noche en la cueva y le indicó dónde se encontraba la imagen. La talla, de 20 cm de alto y 10 cm de ancho, es un bajorrelieve de yeso, que muestra una virgen anciana con traje de viuda. En América, Santa María de Dota (Costa Rica), de Piacoa (Venezuela), de Bochalema (Colombia) presentan culto a esta advocación. ",,,"https://es.catholic.net/op/articulos/63253/cat/644/virgen-de-la-cueva-santa.html#modal 
https://es.wikipedia.org/wiki/Santuario_de_la_Cueva_Santa_(Altura)#Virgen_de_la_Cueva_Santa ",,
420,Virgen de Nuestra Señora de los Desamparados,"Advocación mariana patrona de la comunidad de Valencia. Representada con una azucena en una mano y con el niño Jesús portando la cruz, en sus brazos. La imagen se caracteriza por tener una ligera inclinación adelante, conociéndose como la Geperudeta (Jorobadita). ",,,https://es.wikipedia.org/wiki/Virgen_de_los_Desamparados ,,
421,Virgen de la Escalera,Pintura alegórica que hace parte de las representaciones arborícolas de la Virgen. El original quiteño fue pintado por fray Pedro Bedón siguiendo un grabado de Franco Giacomo. Existen versiones con distinta iconografía en otros lugares de América. con el mismo nombre.,,,,,
422,Virgen de la Encarnación,"Advocación que representa el momento en que la virgen es concebida en la Anunciación. Según la tradición, fue por obra del Espiritu santo, razón por la cual se le representa con una paloma que entra a su pecho.",,,https://es.wikipedia.org/wiki/Fiesta_de_la_O ,,
409,Santiago Matamoros - Mataindios,"Según la leyenda, el triunfo cristiano en la expulsión de los musulmanes de la península Ibérica contó con la ayuda de la aparición de Santiago Apóstol, quien armado y montado en un caballo blanco derrotó a los “infieles”. Los españoles consideraron que la conquista de América tenía semejanza con dichas campañas, especialmente durante la conquista del incanato, donde afirman que Santiago los ayudaba combatiendo a su lado. De esta forma, Santiago Matamoros se transformó en Santiago Mataindios. ",,,"https://bcn.gob.ar/recuerdos-de-la-epoca-virreinal/santiago-mataindios 
https://arqueologiamexicana.mx/mexico-antiguo/de-santiago-matamoros-santiago-mataindios 
",,
424,Virgen de Nuestra Señora de los Gozos,"Imagen de la virgen acompañada de siete azucenas, que representan los siete gozos de la virgen María, una devoción popular a ciertos sucesos gratificantes de su vida.",,,https://santamonicapuebla.wixsite.com/inicio/nuestra-senora-de-los-gozos,,
426,Virgen del Quinche,Considerada la patrona de Ecuador. Según la tradición la Virgen María se apareció a unos indios en una cueva y les prometió liberarlos de los osos que devoraban a los niños. El rostro del niño Jesús evoca las facciones mestizas.,,,https://www.goraymi.com/es-ec/pichincha/fiestas-tradicionales/virgen-quinche-a44ecd4d0 ,,
427,Virgen de Nuestra Señora de la Guia,"Advocación que tiene culto en diferentes lugares de Epaña, y hace más referencia a un título que a una característica iconográfica. En Venezuela tuvo especial aceptación, devoción que provenía de las conexiones coloniales con la Gran Canaria.",,,"Héctor Schenone. Santa María. Buenos Aires: Educa, 2008.",,
428,"Jesús, Entrada a Jerusalén","La “entrada triunfal” a Jerusalén marca el inicio de la Pasión de Cristo. Jesús ingresó a la ciudad de Jerusalén montado en un burro, asociado con la humildad, días antes de la Pascua judía. Fue aclamado y festejado por los que se reunían en Jerusalén. ",,,"Mateo 21: 1-11 , Marcos 11: 1-11 , Lucas 19: 28-44 y Juan 12: 12-19",,
429,"Judas, Traición y beso de ","Episodio bíblico de la pasión de Cristo. Narra cómo el apóstol Judas Iscariote hizo un trato con los sumos sacerdotes judíos para traicionar a Jesús. Es mencionado en todos los evangelios menos en el de Juan. Según san Mateo el trato se hizo por 30 monedas de plata, mientas que san Lucas afirma que Judas fue incitado directamente por el diablo. ",,,"Mateo 26:14–16,  Marcos 14:10–11,  Lucas 22:1–6",,
430,"Juan Damasceno, san","Teólogo y escritor sirio, aclamado como Doctor de la Iglesia. Participó en la querella de los iconoclastas. ",749,,https://es.catholic.net/op/articulos/31853/juan-damasceno-santo.html#modal ,,
413,Apariciones y visiones de san Francisco,"Francisco de Asís es uno de los santos más representados en la colonia, no sólo impulsado por la órden, sino también por la gran devoción popular que circuló a su alrededor. Se exploraron ampliamente las apariciones de Cristo y la Virgen a él, así como sus visiones, lo cual se exploraba no solo en las series de su vida. Este tipo de temas posiblemente tenían públicos especializados, que conocían el contenido de su vida y eran empleadas para la meditación. ",,,,,
432,Veronica,"Leyenda cristiana que no tiene sustento bíblico, no aparece en el Nuevo terstamento. Narra el hecho de una mujer con este nombre, que al limpiar la sangre y el sudor del rostro de cristo, durante el camino al calvario, milagrosamente queda plasmado en la tela. El tema ya existía en el siglo VIII, pero se populariza en la Baja Edad Media y cuenta con muchas representaciones coloniales.",,,,,
434,Virgen de la Piedad,"Representación del momento en que entregan a la Virgen el cuerpo de Jesús, resaltando el carácter maternal y misericordioso de la misma. No aparece en la biblia y es un tema fruto de la mística de la Baja Edad Media que hizo su aparición a comienzos del siglo XIV El modelo iconográfico representa a Jesús en brazos de María, generalmente al pie de la cruz. A menudo es acompañada por otros personajes, los más recurrentes san Juan y María Magdalena.",,,https://prendimientocordoba.com/nuestra-senora-de-la-piedad-origen-iconografico-y-teologico-de-su-devocion/  ,,
423,Muerte y milagros de san Francisco,"San Francisco murió en 1226 a los 44 años, cerca de Porciúncula. Sus milagros más conocidos son la curación de un leproso, los estigmas de la pasión, la conversión de los ladrones y los milagros con animales.  Sobre su muerte existe relatos de varios episodios, como la celebración de una Ultima Cena, la bendición a fray Elías, el encuentro con Giacoma dei Settesoli. Según la tradición, Francisco pidió ser “enterrado desnudo en la tierra desnuda” y con la mano izquierda cubriendo el estigma del costado. ",,,"https://www.biografiasyvidas.com/biografia/f/francisco_asis.htm 	
https://es.aleteia.org/2018/03/21/asi-murio-san-francisco-de-asis/  
",,
436,Viacrucis,"También se le llama el Camino del Calvario. Aunquer las versiones son diferentes en los evangelios, iconográficamente cubre diferentes momentos: Cristo carga la cruz, las caídas, la ayuda del cireneo, el encuentro con María, la Verónica, el denominado Nazareno, y las escenas del gólgota. ",,,,,
437,"Cirilo de Constantinopla, san","Fue un Prior General de los Carmelitas en el siglo XIII. Originario de Constantinopla se convirtió en sacerdote y ermitaño en el Monte Carmelo. Su fiesta se introdujo en 1399, a pesar de revelarse la confusión en la autoría de las obras que se le atribuyen, y que fueron hechas por personajes homónimos de los siglos IV y V. ",,,https://en.wikipedia.org/wiki/Cyril_of_Constantinople,,
431,Visiones y milagros de san Ignacio de Loyola,"Existieron diversos modos de representar la vida de san Ignacio, de los cuales, era poipular el santo con sus atributos. Sin embargo, hay un buen conjunto de pinturas que exploraron sus visiones y milagros, lo cual se representaba especialmente en las series de su vida. Este tipo de temas posiblemente tenían públicos especializados, que conocían el contenido de su vida y eran empleadas para la meditación.",,,,,
439,"Papa, retrato de","Estas pinturas siguen la tipología clásica de los retratos, caracterizándose por presentar los ornamentos papales. Suelen llevar una cartela y explicación que vincula a celebraciones relacionadas con las órdenes, fundación de diócesis o eventos especiales. Los papas no tienen una iconografía o un patrón estricto para su representación, pues no parecen haberse constituido como un tema.",,,https://losingeniosdelpincel.uniandes.edu.co/el-retrato-religioso-masculino-y-femenino/ ,,
441,"Passaviensis, Virgen con el niño","En el conjunto de pinturas que la leyenda atribuye a san Lucas se encuentra la afectuosa y el dulce abrazo, ambas entronizadas en Constantinopla desde el siglo XII. Este modelo fue imitado por Lucas Cranach el viejo hacia 1537, una pintura que tuvo una larga trayectoria de dueños. Estando la pintura en la ciudad de passau, se comenzaron a hacer copias, razón por la cual quedó con ese nombre, venerada como virgen protectora de las aguas y las pestes. Se hicieron estampas de esta imagen, por lo cual circuló rápidamente en América.",,,Schenone,,
443,"Lanzada, la","Escena de la Pasión de Cristo, donde un soldado romano le propina una herida en el costado para asegurarse si ha muerto, brotando de la herida sangre y agua. El pasaje no menciona el nombre del soldado y los evangelios sinópticos no registran este suceso, sin embargo, se ha relacionado con el centurión que lo reconoce como el “Hijo de Dios”. La tradición cristiana lo identifica como Longinos de Cesarea y a su arma como “la Santa Lanza” generando una veneración tanto para el sujeto como para el arma. ",,,"Juan. 19:34
https://losingeniosdelpincel.uniandes.edu.co/pintar-el-viacrucis/ 
https://es.wikipedia.org/wiki/Longinos_(centuri%C3%B3n)",,
444,"Resurrección, la","Junto a la muerte de Cristo, es el acontecimiento central del cristianismo. El tema de la resurrección es un proceso que cubre el acontecimiento como tal, las apariciones posteriores, Pentecostés, la transfiguración y la ascensión definitiva. Sirve no sólo para revelar el poder de Dios, también demuestra el cumplimiento de la promesa de una vida más allá de la muerte. Iconográficamente presenta un juego de la luz y la oscuridad, así como la inclusión de testigos, ya que su función es crear un imaginario de cómo pudo ser el hecho, así como manejar el problema de la incredulidad. ",,,https://losingeniosdelpincel.uniandes.edu.co/resurreccion-y-glorificacion-de-cristo/  ,,
433,"Domingo y Francisco, órdenes hermanas","Santo Domingo de Guzmán y San Francisco de Asís fueron contemporáneos. Ambos santos, basados en una nueva idea de predicación desde la humildad y la austeridad, fundaron la Orden de los Predicadores y la Orden de los Predicadores respectivamente. Según la tradición, el Papa Inocencio III, Santo Domingo y San Francisco tuvieron el mismo sueño, en el que dos monjes, uno blanco y uno marrón, funcionaban como pilares que impedían la caída de la Iglesia, reconociéndose a sí mismos como cada uno monjes. El Papa reconoció que las Órdenes de ambos serían las columnas que salvarían a la Iglesia. ",,,https://www.dominicos.org/quienes-somos/santo-domingo-de-guzman/iconografia/santo-domingo/el-libro-y-la-iglesia/ ,,
446,"Pedro Pacual, san","Religioso valenciano, obispo mercedario de Jaén y mártir. Se formó en parís donde fue compañero de estudios de San Buenaventura y de Santo Tomás de Aquino. Fue capturado y decapitado por orden del Emir de Granada. ",1300,sf – 1670  ,https://es.wikipedia.org/wiki/Pedro_Pascual ,,
448,"Pedro Verona, san","Identificado también como Pedro Mártir fue un religioso dominico reconocido como taumaturgo. Evangelizó por toda Italia, siendo nombrado Inquisidor de Lombardía. Murió asesinado, posiblemente por orden del obispo hereje Daniele da Giussano y algunos nobles de Milán. Es frecuentemente representado con el arma y la herida en su cabeza. ",1252,sf – 1253 ,https://www.ucm.es/data/cont/docs/621-2014-06-11-San%20Pedro%20Ma%CC%81rtir%20de%20Verona.pdf ,,
449,Pilatos,"El gobernador romano de Judea que presidió el juicio de Jesús. En el evangelio de Mateo, Pilato se lava las manos, evadiendo su responsabilidad de sentencia,  y lo envía a la muerte. En el evangelio de Lucas, Pilato está de acuerdo en que Jesús no conspiró contra Roma. ",,,https://www.muyhistoria.es/h-antigua/articulo/quien-fue-poncio-pilato-171620911855 ,,
450,"Peregrino Servitas, san","Pellegrino Laziosi, perteneció a la orden de los servitas. Intentó mantenerse de pie el mayor tiempo posible como parte de sus penitencias, lo que provocó que tuvieran que apuntarle una pierna. Según el relato, antes de la amputación su pierna se sanó milagrosamente. ",1345,sf – 1726 ,https://es.wikipedia.org/wiki/Peregrino_Laziosi ,,
