id,artwork_id,engraving_id,nombre
34610,6935,8,Edad: adulto
34611,6935,10,Personaje: desnudo parcial / total
34612,6935,16,Escena: compuesta
34613,6935,19,Personajes: sagrados
34614,6936,2,Personaje colectivo
34615,6936,4,Género masculino
34616,6936,8,Edad: adulto
34617,6936,10,Personaje: desnudo parcial / total
34618,6936,16,Escena: compuesta
34619,6936,17,Personajes: sagrados y profanos
34625,6939,2,Personaje colectivo
34626,6939,4,Género masculino
34627,6939,8,Edad: adulto
34628,6939,16,Escena: compuesta
34629,6939,19,Personajes: sagrados
34635,6941,2,Personaje colectivo
34636,6941,4,Género masculino
34637,6941,8,Edad: adulto
34638,6941,16,Escena: compuesta
34639,6941,17,Personajes: sagrados y profanos
69304,6944,7,Edad: adolescencia-juventud
69305,6944,8,Edad: adulto
69306,6944,9,Edad: anciano
69307,6944,6,Edad: niñez
69308,6944,16,Escena: compuesta
69309,6944,14,Género masculino/femenino
69310,6944,2,Personaje colectivo
69311,6944,11,Personaje: contacto corporal
69312,6944,17,Personajes: sagrados y profanos
69313,6944,12,Presencia: niños
75754,6947,7,Edad: adolescencia-juventud
75755,6947,8,Edad: adulto
75756,6947,9,Edad: anciano
75757,6947,6,Edad: niñez
75758,6947,15,Escena: simple
75759,6947,14,Género masculino/femenino
75760,6947,2,Personaje colectivo
75761,6947,19,Personajes: sagrados
75762,6947,12,Presencia: niños
50132,6949,8,Edad: adulto
50133,6949,9,Edad: anciano
50134,6949,16,Escena: compuesta
50135,6949,14,Género masculino/femenino
50136,6949,11,Personaje: contacto corporal
50137,6949,17,Personajes: sagrados y profanos
11676,6950,2,Personaje colectivo
11677,6950,6,Edad: niñez
11678,6950,7,Edad: adolescencia-juventud
11679,6950,8,Edad: adulto
11680,6950,9,Edad: anciano
11681,6950,10,Personaje: desnudo parcial / total
11682,6950,12,Presencia: niños
11683,6950,13,Presencia: animales
11684,6950,14,Género masculino/femenino
11685,6950,15,Escena: simple
11686,6950,19,Personajes: sagrados
50982,6951,7,Edad: adolescencia-juventud
50983,6951,15,Escena: simple
50984,6951,14,Género masculino/femenino
50985,6951,2,Personaje colectivo
50986,6951,19,Personajes: sagrados
50987,6951,13,Presencia: animales
52936,6952,9,Edad: anciano
52937,6952,6,Edad: niñez
52938,6952,15,Escena: simple
52939,6952,14,Género masculino/femenino
52940,6952,2,Personaje colectivo
52941,6952,11,Personaje: contacto corporal
52942,6952,17,Personajes: sagrados y profanos
52943,6952,13,Presencia: animales
52944,6952,12,Presencia: niños
11687,6954,2,Personaje colectivo
11688,6954,8,Edad: adulto
11689,6954,15,Escena: simple
11690,6954,19,Personajes: sagrados
41444,6956,2,Personaje colectivo
41445,6956,4,Género masculino
41446,6956,8,Edad: adulto
41447,6956,15,Escena: simple
41448,6956,17,Personajes: sagrados y profanos
52945,6957,8,Edad: adulto
52946,6957,9,Edad: anciano
52947,6957,6,Edad: niñez
52948,6957,15,Escena: simple
52949,6957,14,Género masculino/femenino
52950,6957,2,Personaje colectivo
52951,6957,11,Personaje: contacto corporal
52952,6957,17,Personajes: sagrados y profanos
52953,6957,13,Presencia: animales
52954,6957,12,Presencia: niños
81568,6958,8,Edad: adulto
81569,6958,15,Escena: simple
81570,6958,4,Género masculino
81571,6958,2,Personaje colectivo
81572,6958,17,Personajes: sagrados y profanos
81573,6958,12,Presencia: niños
52960,6959,8,Edad: adulto
52961,6959,9,Edad: anciano
52962,6959,6,Edad: niñez
52963,6959,15,Escena: simple
52964,6959,14,Género masculino/femenino
52965,6959,2,Personaje colectivo
52966,6959,10,Personaje: desnudo parcial / total
52967,6959,17,Personajes: sagrados y profanos
52968,6959,13,Presencia: animales
52969,6959,12,Presencia: niños
52975,6961,8,Edad: adulto
52976,6961,6,Edad: niñez
52977,6961,16,Escena: compuesta
52978,6961,15,Escena: simple
52979,6961,14,Género masculino/femenino
52980,6961,2,Personaje colectivo
52981,6961,10,Personaje: desnudo parcial / total
52982,6961,17,Personajes: sagrados y profanos
52983,6961,13,Presencia: animales
52984,6961,12,Presencia: niños
77401,6962,8,Edad: adulto
77402,6962,15,Escena: simple
77403,6962,4,Género masculino
77404,6962,10,Personaje: desnudo parcial / total
77405,6962,3,Personaje individual
77406,6962,17,Personajes: sagrados y profanos
77407,6962,13,Presencia: animales
76283,6963,8,Edad: adulto
76284,6963,15,Escena: simple
76285,6963,4,Género masculino
76286,6963,10,Personaje: desnudo parcial / total
76287,6963,3,Personaje individual
76288,6963,17,Personajes: sagrados y profanos
94175,6967,8,Edad: adulto
94176,6967,6,Edad: niñez
94177,6967,16,Escena: compuesta
94178,6967,5,Género femenino
94179,6967,4,Género masculino
94180,6967,2,Personaje colectivo
94181,6967,19,Personajes: sagrados
94182,6967,12,Presencia: niños
9580,6968,2,Personaje colectivo
9581,6968,4,Género masculino
9582,6968,5,Género femenino
9583,6968,11,Personaje: contacto corporal
9584,6968,13,Presencia: animales
9585,6968,16,Escena: compuesta
9586,6968,18,Personajes: profanos
70581,6969,8,Edad: adulto
70582,6969,9,Edad: anciano
70583,6969,15,Escena: simple
70584,6969,14,Género masculino/femenino
70585,6969,2,Personaje colectivo
70586,6969,11,Personaje: contacto corporal
70587,6969,19,Personajes: sagrados
70588,6969,12,Presencia: niños
90723,6970,8,Edad: adulto
90724,6970,9,Edad: anciano
90725,6970,6,Edad: niñez
90726,6970,15,Escena: simple
90727,6970,14,Género masculino/femenino
90728,6970,2,Personaje colectivo
90729,6970,11,Personaje: contacto corporal
90730,6970,17,Personajes: sagrados y profanos
90731,6971,8,Edad: adulto
90732,6971,15,Escena: simple
90733,6971,4,Género masculino
90734,6971,2,Personaje colectivo
90735,6971,10,Personaje: desnudo parcial / total
90736,6971,17,Personajes: sagrados y profanos
22042,6972,2,Personaje colectivo
22043,6972,4,Género masculino
22044,6972,5,Género femenino
22045,6972,6,Edad: niñez
22046,6972,8,Edad: adulto
22047,6972,11,Personaje: contacto corporal
22048,6972,16,Escena: compuesta
22049,6972,17,Personajes: sagrados y profanos
30236,6973,2,Personaje colectivo
30237,6973,4,Género masculino
30238,6973,5,Género femenino
30239,6973,6,Edad: niñez
30240,6973,8,Edad: adulto
30241,6973,11,Personaje: contacto corporal
30242,6973,12,Presencia: niños
30243,6973,15,Escena: simple
30244,6973,17,Personajes: sagrados y profanos
16991,6974,2,Personaje colectivo
16992,6974,4,Género masculino
16993,6974,5,Género femenino
16994,6974,8,Edad: adulto
16995,6974,10,Personaje: desnudo parcial / total
16996,6974,11,Personaje: contacto corporal
16997,6974,16,Escena: compuesta
16998,6974,17,Personajes: sagrados y profanos
16330,6975,2,Personaje colectivo
16331,6975,4,Género masculino
16332,6975,5,Género femenino
16333,6975,8,Edad: adulto
16334,6975,10,Personaje: desnudo parcial / total
16335,6975,11,Personaje: contacto corporal
16336,6975,14,Género masculino/femenino
16337,6975,16,Escena: compuesta
16338,6975,17,Personajes: sagrados y profanos
92853,6976,7,Edad: adolescencia-juventud
92854,6976,8,Edad: adulto
92855,6976,15,Escena: simple
92856,6976,5,Género femenino
92857,6976,1,Imagen dentro de la imagen
92858,6976,2,Personaje colectivo
92859,6976,17,Personajes: sagrados y profanos
22059,6977,2,Personaje colectivo
22060,6977,4,Género masculino
22061,6977,5,Género femenino
22062,6977,6,Edad: niñez
22063,6977,8,Edad: adulto
22064,6977,10,Personaje: desnudo parcial / total
22065,6977,11,Personaje: contacto corporal
22066,6977,13,Presencia: animales
22067,6977,15,Escena: simple
22068,6977,19,Personajes: sagrados
28387,6978,2,Personaje colectivo
28388,6978,6,Edad: niñez
28389,6978,8,Edad: adulto
28390,6978,12,Presencia: niños
28391,6978,15,Escena: simple
28392,6978,17,Personajes: sagrados y profanos
80802,6979,8,Edad: adulto
80803,6979,6,Edad: niñez
80804,6979,16,Escena: compuesta
80805,6979,5,Género femenino
80806,6979,2,Personaje colectivo
80807,6979,19,Personajes: sagrados
28871,6980,2,Personaje colectivo
28872,6980,8,Edad: adulto
28873,6980,14,Género masculino/femenino
28874,6980,16,Escena: compuesta
28875,6980,17,Personajes: sagrados y profanos
28393,6981,2,Personaje colectivo
28394,6981,8,Edad: adulto
28395,6981,14,Género masculino/femenino
28396,6981,16,Escena: compuesta
28397,6981,17,Personajes: sagrados y profanos
28420,6982,2,Personaje colectivo
28421,6982,6,Edad: niñez
28422,6982,8,Edad: adulto
28423,6982,14,Género masculino/femenino
28424,6982,16,Escena: compuesta
28425,6982,19,Personajes: sagrados
28426,6983,1,Imagen dentro de la imagen
28427,6983,2,Personaje colectivo
28428,6983,8,Edad: adulto
28429,6983,14,Género masculino/femenino
28430,6983,16,Escena: compuesta
28431,6983,17,Personajes: sagrados y profanos
28446,6984,2,Personaje colectivo
28447,6984,6,Edad: niñez
28448,6984,8,Edad: adulto
28449,6984,12,Presencia: niños
28450,6984,14,Género masculino/femenino
28451,6984,15,Escena: simple
28452,6984,19,Personajes: sagrados
28453,6985,2,Personaje colectivo
28454,6985,6,Edad: niñez
28455,6985,8,Edad: adulto
28456,6985,10,Personaje: desnudo parcial / total
28457,6985,11,Personaje: contacto corporal
28458,6985,14,Género masculino/femenino
28459,6985,15,Escena: simple
28460,6985,19,Personajes: sagrados
83028,6986,8,Edad: adulto
83029,6986,6,Edad: niñez
83030,6986,15,Escena: simple
83031,6986,14,Género masculino/femenino
83032,6986,2,Personaje colectivo
83033,6986,11,Personaje: contacto corporal
83034,6986,17,Personajes: sagrados y profanos
83035,6986,12,Presencia: niños
50138,6987,8,Edad: adulto
50139,6987,9,Edad: anciano
50140,6987,14,Género masculino/femenino
50141,6987,17,Personajes: sagrados y profanos
28461,6988,3,Personaje individual
28462,6988,5,Género femenino
28463,6988,8,Edad: adulto
28464,6988,10,Personaje: desnudo parcial / total
28465,6988,13,Presencia: animales
28466,6988,15,Escena: simple
28467,6988,19,Personajes: sagrados
82280,6989,7,Edad: adolescencia-juventud
82281,6989,8,Edad: adulto
82282,6989,15,Escena: simple
82283,6989,14,Género masculino/femenino
82284,6989,2,Personaje colectivo
82285,6989,19,Personajes: sagrados
82286,6989,13,Presencia: animales
48003,6993,2,Personaje colectivo
48004,6993,7,Edad: adolescencia-juventud
48005,6993,14,Género masculino/femenino
48006,6993,15,Escena: simple
48007,6993,17,Personajes: sagrados y profanos
11691,6996,2,Personaje colectivo
11692,6996,7,Edad: adolescencia-juventud
11693,6996,8,Edad: adulto
11694,6996,9,Edad: anciano
11695,6996,13,Presencia: animales
11696,6996,15,Escena: simple
11697,6996,19,Personajes: sagrados
40051,6997,3,Personaje individual
40052,6997,4,Género masculino
40053,6997,8,Edad: adulto
40054,6997,15,Escena: simple
40055,6997,19,Personajes: sagrados
20492,6999,2,Personaje colectivo
20493,6999,4,Género masculino
20494,6999,8,Edad: adulto
20495,6999,16,Escena: compuesta
20496,6999,17,Personajes: sagrados y profanos
54053,7001,8,Edad: adulto
54054,7001,15,Escena: simple
54055,7001,4,Género masculino
54056,7001,3,Personaje individual
54057,7001,19,Personajes: sagrados
54058,7001,13,Presencia: animales
54059,7001,12,Presencia: niños
5032,7002,3,Personaje individual
5033,7002,4,Género masculino
5034,7002,7,Edad: adolescencia-juventud
5035,7002,15,Escena: simple
5036,7002,19,Personajes: sagrados
59940,7005,9,Edad: anciano
59941,7005,15,Escena: simple
59942,7005,4,Género masculino
59943,7005,3,Personaje individual
59944,7005,19,Personajes: sagrados
5272,7006,3,Personaje individual
5273,7006,7,Edad: adolescencia-juventud
5274,7006,15,Escena: simple
5275,7006,19,Personajes: sagrados
68979,7007,8,Edad: adulto
68980,7007,6,Edad: niñez
68981,7007,16,Escena: compuesta
68982,7007,5,Género femenino
68983,7007,4,Género masculino
68984,7007,2,Personaje colectivo
68985,7007,19,Personajes: sagrados
7711,7008,3,Personaje individual
7712,7008,7,Edad: adolescencia-juventud
7713,7008,13,Presencia: animales
7714,7008,15,Escena: simple
7715,7008,19,Personajes: sagrados
27025,7009,2,Personaje colectivo
27026,7009,6,Edad: niñez
27027,7009,8,Edad: adulto
27028,7009,10,Personaje: desnudo parcial / total
27029,7009,14,Género masculino/femenino
27030,7009,15,Escena: simple
27031,7009,19,Personajes: sagrados
7722,7010,3,Personaje individual
7723,7010,7,Edad: adolescencia-juventud
7724,7010,13,Presencia: animales
7725,7010,15,Escena: simple
7726,7010,19,Personajes: sagrados
49275,7011,3,Personaje individual
49276,7011,5,Género femenino
49277,7011,6,Edad: niñez
49278,7011,12,Presencia: niños
49279,7011,15,Escena: simple
49280,7011,18,Personajes: profanos
87062,7014,8,Edad: adulto
87063,7014,6,Edad: niñez
87064,7014,15,Escena: simple
87065,7014,14,Género masculino/femenino
87066,7014,2,Personaje colectivo
87067,7014,17,Personajes: sagrados y profanos
87068,7014,12,Presencia: niños
13294,7015,3,Personaje individual
13295,7015,5,Género femenino
13296,7015,8,Edad: adulto
13297,7015,15,Escena: simple
13298,7015,19,Personajes: sagrados
74576,7016,7,Edad: adolescencia-juventud
74577,7016,8,Edad: adulto
74578,7016,15,Escena: simple
74579,7016,14,Género masculino/femenino
74580,7016,2,Personaje colectivo
74581,7016,11,Personaje: contacto corporal
74582,7016,19,Personajes: sagrados
14081,7017,2,Personaje colectivo
14082,7017,5,Género femenino
14083,7017,6,Edad: niñez
14084,7017,8,Edad: adulto
14085,7017,11,Personaje: contacto corporal
14086,7017,12,Presencia: niños
14087,7017,13,Presencia: animales
14088,7017,15,Escena: simple
14089,7017,19,Personajes: sagrados
66652,7018,8,Edad: adulto
66653,7018,15,Escena: simple
66654,7018,14,Género masculino/femenino
66655,7018,2,Personaje colectivo
66656,7018,19,Personajes: sagrados
74229,7019,8,Edad: adulto
74231,7019,14,Género masculino/femenino
74232,7019,2,Personaje colectivo
74233,7019,11,Personaje: contacto corporal
74234,7019,19,Personajes: sagrados
74235,7019,12,Presencia: niños
74557,7019,15,Escena: simple
83036,7022,8,Edad: adulto
83037,7022,6,Edad: niñez
83038,7022,15,Escena: simple
83039,7022,14,Género masculino/femenino
83040,7022,2,Personaje colectivo
83041,7022,19,Personajes: sagrados
27677,7023,3,Personaje individual
27678,7023,5,Género femenino
27679,7023,9,Edad: anciano
47849,7024,2,Personaje colectivo
47850,7024,6,Edad: niñez
47851,7024,8,Edad: adulto
47852,7024,9,Edad: anciano
47853,7024,11,Personaje: contacto corporal
47854,7024,12,Presencia: niños
47855,7024,13,Presencia: animales
47856,7024,14,Género masculino/femenino
47857,7024,15,Escena: simple
47858,7024,18,Personajes: profanos
77057,7025,8,Edad: adulto
77058,7025,9,Edad: anciano
77059,7025,15,Escena: simple
77060,7025,4,Género masculino
77061,7025,10,Personaje: desnudo parcial / total
77062,7025,3,Personaje individual
77063,7025,17,Personajes: sagrados y profanos
57387,7026,8,Edad: adulto
57388,7026,16,Escena: compuesta
57389,7026,5,Género femenino
57390,7026,4,Género masculino
57391,7026,11,Personaje: contacto corporal
57392,7026,10,Personaje: desnudo parcial / total
57393,7026,19,Personajes: sagrados
57394,7026,12,Presencia: niños
15926,7027,2,Personaje colectivo
15927,7027,6,Edad: niñez
15928,7027,9,Edad: anciano
15929,7027,11,Personaje: contacto corporal
15930,7027,12,Presencia: niños
15931,7027,14,Género masculino/femenino
15932,7027,15,Escena: simple
15933,7027,19,Personajes: sagrados
5276,7028,3,Personaje individual
5277,7028,7,Edad: adolescencia-juventud
5278,7028,15,Escena: simple
5279,7028,19,Personajes: sagrados
69710,7029,8,Edad: adulto
69711,7029,6,Edad: niñez
69712,7029,16,Escena: compuesta
69713,7029,5,Género femenino
69714,7029,4,Género masculino
69715,7029,2,Personaje colectivo
69716,7029,19,Personajes: sagrados
39312,7030,3,Personaje individual
39313,7030,5,Género femenino
39314,7030,15,Escena: simple
39315,7030,19,Personajes: sagrados
17740,7033,3,Personaje individual
17741,7033,5,Género femenino
17742,7033,8,Edad: adulto
17743,7033,10,Personaje: desnudo parcial / total
17744,7033,12,Presencia: niños
17745,7033,16,Escena: compuesta
17746,7033,19,Personajes: sagrados
29102,7036,2,Personaje colectivo
29103,7036,8,Edad: adulto
29104,7036,14,Género masculino/femenino
29106,7036,19,Personajes: sagrados
31923,7036,1,Imagen dentro de la imagen
31924,7036,6,Edad: niñez
31925,7036,9,Edad: anciano
31926,7036,10,Personaje: desnudo parcial / total
31927,7036,11,Personaje: contacto corporal
31928,7036,12,Presencia: niños
31929,7036,16,Escena: compuesta
41425,7037,1,Imagen dentro de la imagen
41426,7037,3,Personaje individual
